	SRA	newname
478	SRR6521726	smartseq_BladderTissue_bladder_urothelial_cell_478
479		smartseq_BladderTissue_bladder_urothelial_cell_479
480		smartseq_BladderTissue_bladder_urothelial_cell_480
481	SRR6520823	smartseq_BladderTissue_bladder_urothelial_cell_481
482	SRR6519711	smartseq_BladderTissue_bladder_cell_482
483	SRR6521695	smartseq_BladderTissue_bladder_cell_483
484	SRR6519652	smartseq_BladderTissue_bladder_cell_484
485		smartseq_BladderTissue_bladder_cell_485
486		smartseq_BladderTissue_bladder_cell_486
487	SRR6520785	smartseq_BladderTissue_bladder_cell_487
488		smartseq_BladderTissue_bladder_urothelial_cell_488
489		smartseq_BladderTissue_bladder_urothelial_cell_489
490	SRR6520825	smartseq_BladderTissue_bladder_urothelial_cell_490
491		smartseq_BladderTissue_bladder_urothelial_cell_491
492		smartseq_BladderTissue_bladder_urothelial_cell_492
493	SRR6520827	smartseq_BladderTissue_bladder_urothelial_cell_493
494		smartseq_BladderTissue_bladder_urothelial_cell_494
495	SRR6520829	smartseq_BladderTissue_bladder_urothelial_cell_495
496	SRR6519734	smartseq_BladderTissue_bladder_cell_496
497		smartseq_BladderTissue_bladder_cell_497
498	SRR6520787	smartseq_BladderTissue_bladder_cell_498
499	SRR6519756	smartseq_BladderTissue_bladder_cell_499
500		smartseq_BladderTissue_bladder_cell_500
501		smartseq_BladderTissue_bladder_cell_501
502	SRR6520790	smartseq_BladderTissue_bladder_cell_502
503	SRR6519778	smartseq_BladderTissue_bladder_urothelial_cell_503
504		smartseq_BladderTissue_bladder_cell_504
505	SRR6520792	smartseq_BladderTissue_bladder_cell_505
506	SRR6519800	smartseq_BladderTissue_bladder_urothelial_cell_506
507		smartseq_BladderTissue_bladder_cell_507
508		smartseq_BladderTissue_bladder_cell_508
509	SRR6520794	smartseq_BladderTissue_bladder_cell_509
510	SRR6519822	smartseq_BladderTissue_bladder_urothelial_cell_510
511	SRR6519654	smartseq_BladderTissue_bladder_cell_511
512		smartseq_BladderTissue_bladder_cell_512
513		smartseq_BladderTissue_bladder_cell_513
514	SRR6520796	smartseq_BladderTissue_bladder_cell_514
515	SRR6519845	smartseq_BladderTissue_bladder_urothelial_cell_515
516	SRR6521709	smartseq_BladderTissue_bladder_urothelial_cell_516
517		smartseq_BladderTissue_bladder_cell_517
518		smartseq_BladderTissue_bladder_cell_518
519	SRR6520798	smartseq_BladderTissue_bladder_urothelial_cell_519
520	SRR6519657	smartseq_BladderTissue_bladder_urothelial_cell_520
521		smartseq_BladderTissue_bladder_cell_521
522	SRR6520801	smartseq_BladderTissue_bladder_urothelial_cell_522
523	SRR6519978	smartseq_BladderTissue_bladder_cell_523
524	SRR6521731	smartseq_BladderTissue_bladder_cell_524
525	SRR6519661	smartseq_BladderTissue_bladder_cell_525
526		smartseq_BladderTissue_bladder_cell_526
527		smartseq_BladderTissue_bladder_cell_527
528	SRR6520831	smartseq_BladderTissue_bladder_cell_528
529	SRR6520133	smartseq_BladderTissue_bladder_urothelial_cell_529
530		smartseq_BladderTissue_bladder_cell_530
531	SRR6520852	smartseq_BladderTissue_bladder_urothelial_cell_531
532	SRR6520155	smartseq_BladderTissue_bladder_urothelial_cell_532
533		smartseq_BladderTissue_bladder_cell_533
534	SRR6520178	smartseq_BladderTissue_bladder_urothelial_cell_534
535		smartseq_BladderTissue_bladder_cell_535
536	SRR6520854	smartseq_BladderTissue_bladder_urothelial_cell_536
537		smartseq_BladderTissue_bladder_cell_537
538		smartseq_BladderTissue_bladder_cell_538
539	SRR6520857	smartseq_BladderTissue_bladder_urothelial_cell_539
540	SRR6520200	smartseq_BladderTissue_bladder_cell_540
541	SRR6519672	smartseq_BladderTissue_bladder_urothelial_cell_541
542		smartseq_BladderTissue_bladder_cell_542
543		smartseq_BladderTissue_bladder_cell_543
544	SRR6520859	smartseq_BladderTissue_bladder_urothelial_cell_544
545	SRR6521761	smartseq_BladderTissue_bladder_urothelial_cell_545
546	SRR6519674	smartseq_BladderTissue_bladder_urothelial_cell_546
547		smartseq_BladderTissue_bladder_urothelial_cell_547
548		smartseq_BladderTissue_bladder_urothelial_cell_548
549	SRR6520861	smartseq_BladderTissue_bladder_urothelial_cell_549
550	SRR6520222	smartseq_BladderTissue_bladder_cell_550
551	SRR6519676	smartseq_BladderTissue_bladder_urothelial_cell_551
552		smartseq_BladderTissue_bladder_urothelial_cell_552
553		smartseq_BladderTissue_bladder_urothelial_cell_553
554	SRR6520863	smartseq_BladderTissue_bladder_urothelial_cell_554
555		smartseq_BladderTissue_bladder_urothelial_cell_555
556		smartseq_BladderTissue_bladder_urothelial_cell_556
557	SRR6520865	smartseq_BladderTissue_bladder_urothelial_cell_557
558		smartseq_BladderTissue_bladder_urothelial_cell_558
559		smartseq_BladderTissue_bladder_urothelial_cell_559
560	SRR6520868	smartseq_BladderTissue_bladder_urothelial_cell_560
561	SRR6521770	smartseq_BladderTissue_bladder_urothelial_cell_561
562		smartseq_BladderTissue_bladder_urothelial_cell_562
563		smartseq_BladderTissue_bladder_urothelial_cell_563
564	SRR6520870	smartseq_BladderTissue_bladder_urothelial_cell_564
565	SRR6520000	smartseq_BladderTissue_bladder_cell_565
566	SRR6519663	smartseq_BladderTissue_bladder_cell_566
567		smartseq_BladderTissue_bladder_cell_567
568		smartseq_BladderTissue_bladder_cell_568
569	SRR6520834	smartseq_BladderTissue_bladder_cell_569
570	SRR6521772	smartseq_BladderTissue_bladder_urothelial_cell_570
571		smartseq_BladderTissue_bladder_urothelial_cell_571
572		smartseq_BladderTissue_bladder_urothelial_cell_572
573	SRR6520872	smartseq_BladderTissue_bladder_urothelial_cell_573
574		smartseq_BladderTissue_bladder_urothelial_cell_574
575		smartseq_BladderTissue_bladder_urothelial_cell_575
576	SRR6520874	smartseq_BladderTissue_bladder_urothelial_cell_576
577	SRR6521775	smartseq_BladderTissue_bladder_urothelial_cell_577
578		smartseq_BladderTissue_bladder_urothelial_cell_578
579		smartseq_BladderTissue_bladder_urothelial_cell_579
580	SRR6520876	smartseq_BladderTissue_bladder_urothelial_cell_580
581	SRR6520022	smartseq_BladderTissue_bladder_cell_581
582		smartseq_BladderTissue_bladder_cell_582
583		smartseq_BladderTissue_bladder_cell_583
584	SRR6520836	smartseq_BladderTissue_bladder_cell_584
585	SRR6520044	smartseq_BladderTissue_bladder_cell_585
586	SRR6521737	smartseq_BladderTissue_bladder_cell_586
587		smartseq_BladderTissue_bladder_cell_587
588	SRR6520838	smartseq_BladderTissue_bladder_cell_588
589	SRR6520067	smartseq_BladderTissue_bladder_urothelial_cell_589
590		smartseq_BladderTissue_bladder_cell_590
591		smartseq_BladderTissue_bladder_cell_591
592	SRR6520840	smartseq_BladderTissue_bladder_cell_592
593	SRR6520089	smartseq_BladderTissue_bladder_urothelial_cell_593
594	SRR6519668	smartseq_BladderTissue_bladder_cell_594
595		smartseq_BladderTissue_bladder_cell_595
596		smartseq_BladderTissue_bladder_cell_596
597	SRR6520842	smartseq_BladderTissue_bladder_cell_597
598	SRR6520111	smartseq_BladderTissue_bladder_urothelial_cell_598
599	SRR6521744	smartseq_BladderTissue_bladder_cell_599
600		smartseq_BladderTissue_bladder_cell_600
601		smartseq_BladderTissue_bladder_cell_601
602	SRR6520846	smartseq_BladderTissue_bladder_cell_602
603	SRR6521746	smartseq_BladderTissue_bladder_urothelial_cell_603
604	SRR6519670	smartseq_BladderTissue_bladder_urothelial_cell_604
605		smartseq_BladderTissue_bladder_cell_605
606		smartseq_BladderTissue_bladder_cell_606
607	SRR6520848	smartseq_BladderTissue_bladder_urothelial_cell_607
608		smartseq_BladderTissue_bladder_cell_608
609		smartseq_BladderTissue_bladder_cell_609
610	SRR6520850	smartseq_BladderTissue_bladder_urothelial_cell_610
611	SRR6520244	smartseq_BladderTissue_bladder_cell_611
612		smartseq_BladderTissue_bladder_cell_612
613		smartseq_BladderTissue_bladder_cell_613
614	SRR6520879	smartseq_BladderTissue_bladder_cell_614
615	SRR6519687	smartseq_BladderTissue_bladder_urothelial_cell_615
616		smartseq_BladderTissue_bladder_cell_616
617		smartseq_BladderTissue_bladder_cell_617
618	SRR6520898	smartseq_BladderTissue_bladder_urothelial_cell_618
619	SRR6520400	smartseq_BladderTissue_bladder_urothelial_cell_619
620	SRR6521798	smartseq_BladderTissue_bladder_urothelial_cell_620
621		smartseq_BladderTissue_bladder_cell_621
622	SRR6520901	smartseq_BladderTissue_bladder_urothelial_cell_622
623	SRR6520422	smartseq_BladderTissue_bladder_urothelial_cell_623
624	SRR6521800	smartseq_BladderTissue_bladder_urothelial_cell_624
625	SRR6519690	smartseq_BladderTissue_bladder_urothelial_cell_625
626		smartseq_BladderTissue_bladder_cell_626
627	SRR6520903	smartseq_BladderTissue_bladder_urothelial_cell_627
628	SRR6520444	smartseq_BladderTissue_bladder_cell_628
629	SRR6519692	smartseq_BladderTissue_bladder_urothelial_cell_629
630		smartseq_BladderTissue_bladder_cell_630
631	SRR6520905	smartseq_BladderTissue_bladder_urothelial_cell_631
632	SRR6520466	smartseq_BladderTissue_bladder_cell_632
633	SRR6519694	smartseq_BladderTissue_bladder_urothelial_cell_633
634		smartseq_BladderTissue_bladder_cell_634
635	SRR6520907	smartseq_BladderTissue_bladder_urothelial_cell_635
636		smartseq_BladderTissue_bladder_urothelial_cell_636
637		smartseq_BladderTissue_bladder_urothelial_cell_637
638	SRR6520909	smartseq_BladderTissue_bladder_urothelial_cell_638
639	SRR6520488	smartseq_BladderTissue_bladder_cell_639
640	SRR6519696	smartseq_BladderTissue_bladder_urothelial_cell_640
641		smartseq_BladderTissue_bladder_urothelial_cell_641
642		smartseq_BladderTissue_bladder_urothelial_cell_642
643	SRR6520912	smartseq_BladderTissue_bladder_urothelial_cell_643
644		smartseq_BladderTissue_bladder_urothelial_cell_644
645	SRR6520914	smartseq_BladderTissue_bladder_urothelial_cell_645
646	SRR6521813	smartseq_BladderTissue_bladder_urothelial_cell_646
647		smartseq_BladderTissue_bladder_urothelial_cell_647
648		smartseq_BladderTissue_bladder_urothelial_cell_648
649	SRR6520916	smartseq_BladderTissue_bladder_urothelial_cell_649
650		smartseq_BladderTissue_bladder_urothelial_cell_650
651		smartseq_BladderTissue_bladder_urothelial_cell_651
652	SRR6520918	smartseq_BladderTissue_bladder_urothelial_cell_652
653	SRR6520266	smartseq_BladderTissue_bladder_cell_653
654	SRR6521777	smartseq_BladderTissue_bladder_cell_654
655		smartseq_BladderTissue_bladder_cell_655
656		smartseq_BladderTissue_bladder_cell_656
657	SRR6520881	smartseq_BladderTissue_bladder_cell_657
658		smartseq_BladderTissue_bladder_urothelial_cell_658
659		smartseq_BladderTissue_bladder_urothelial_cell_659
660	SRR6520920	smartseq_BladderTissue_bladder_urothelial_cell_660
661		smartseq_BladderTissue_bladder_urothelial_cell_661
662		smartseq_BladderTissue_bladder_urothelial_cell_662
663	SRR6520923	smartseq_BladderTissue_bladder_urothelial_cell_663
664		smartseq_BladderTissue_bladder_urothelial_cell_664
665		smartseq_BladderTissue_bladder_urothelial_cell_665
666	SRR6520925	smartseq_BladderTissue_bladder_urothelial_cell_666
667	SRR6520289	smartseq_BladderTissue_bladder_cell_667
668	SRR6519679	smartseq_BladderTissue_bladder_cell_668
669		smartseq_BladderTissue_bladder_cell_669
670	SRR6520883	smartseq_BladderTissue_bladder_cell_670
671	SRR6520311	smartseq_BladderTissue_bladder_cell_671
672	SRR6519681	smartseq_BladderTissue_bladder_cell_672
673		smartseq_BladderTissue_bladder_cell_673
674		smartseq_BladderTissue_bladder_cell_674
675	SRR6520885	smartseq_BladderTissue_bladder_cell_675
676	SRR6520333	smartseq_BladderTissue_bladder_urothelial_cell_676
677		smartseq_BladderTissue_bladder_cell_677
678		smartseq_BladderTissue_bladder_cell_678
679	SRR6520887	smartseq_BladderTissue_bladder_urothelial_cell_679
680	SRR6520355	smartseq_BladderTissue_bladder_urothelial_cell_680
681	SRR6521787	smartseq_BladderTissue_bladder_cell_681
682		smartseq_BladderTissue_bladder_cell_682
683		smartseq_BladderTissue_bladder_cell_683
684	SRR6520890	smartseq_BladderTissue_bladder_cell_684
685	SRR6519683	smartseq_BladderTissue_bladder_cell_685
686		smartseq_BladderTissue_bladder_cell_686
687		smartseq_BladderTissue_bladder_cell_687
688	SRR6520892	smartseq_BladderTissue_bladder_cell_688
689	SRR6520377	smartseq_BladderTissue_bladder_urothelial_cell_689
690	SRR6519685	smartseq_BladderTissue_bladder_urothelial_cell_690
691		smartseq_BladderTissue_bladder_cell_691
692		smartseq_BladderTissue_bladder_cell_692
693	SRR6520894	smartseq_BladderTissue_bladder_urothelial_cell_693
694		smartseq_BladderTissue_bladder_cell_694
695		smartseq_BladderTissue_bladder_cell_695
696	SRR6520896	smartseq_BladderTissue_bladder_urothelial_cell_696
697		smartseq_BladderTissue_bladder_cell_697
698		smartseq_BladderTissue_bladder_cell_698
699	SRR6520927	smartseq_BladderTissue_bladder_cell_699
700	SRR6520623	smartseq_BladderTissue_bladder_urothelial_cell_700
701	SRR6521835	smartseq_BladderTissue_bladder_urothelial_cell_701
702	SRR6519698	smartseq_BladderTissue_bladder_urothelial_cell_702
703		smartseq_BladderTissue_bladder_cell_703
704	SRR6520947	smartseq_BladderTissue_bladder_urothelial_cell_704
705	SRR6520645	smartseq_BladderTissue_bladder_urothelial_cell_705
706	SRR6519701	smartseq_BladderTissue_bladder_urothelial_cell_706
707		smartseq_BladderTissue_bladder_cell_707
708	SRR6520949	smartseq_BladderTissue_bladder_urothelial_cell_708
709	SRR6520667	smartseq_BladderTissue_bladder_urothelial_cell_709
710	SRR6519703	smartseq_BladderTissue_bladder_urothelial_cell_710
711		smartseq_BladderTissue_bladder_cell_711
712	SRR6520951	smartseq_BladderTissue_bladder_urothelial_cell_712
713	SRR6520689	smartseq_BladderTissue_bladder_cell_713
714		smartseq_BladderTissue_bladder_cell_714
715		smartseq_BladderTissue_bladder_cell_715
716	SRR6520953	smartseq_BladderTissue_bladder_urothelial_cell_716
717	SRR6520711	smartseq_BladderTissue_bladder_cell_717
718	SRR6521844	smartseq_BladderTissue_bladder_urothelial_cell_718
719	SRR6519705	smartseq_BladderTissue_bladder_urothelial_cell_719
720		smartseq_BladderTissue_bladder_cell_720
721		smartseq_BladderTissue_bladder_cell_721
722	SRR6520957	smartseq_BladderTissue_bladder_urothelial_cell_722
723		smartseq_BladderTissue_bladder_urothelial_cell_723
724		smartseq_BladderTissue_bladder_urothelial_cell_724
725	SRR6520959	smartseq_BladderTissue_bladder_urothelial_cell_725
726	SRR6520734	smartseq_BladderTissue_bladder_cell_726
727		smartseq_BladderTissue_bladder_urothelial_cell_727
728		smartseq_BladderTissue_bladder_urothelial_cell_728
729	SRR6520961	smartseq_BladderTissue_bladder_urothelial_cell_729
730	SRR6519707	smartseq_BladderTissue_bladder_urothelial_cell_730
731		smartseq_BladderTissue_bladder_urothelial_cell_731
732		smartseq_BladderTissue_bladder_urothelial_cell_732
733	SRR6520963	smartseq_BladderTissue_bladder_urothelial_cell_733
734	SRR6521853	smartseq_BladderTissue_bladder_urothelial_cell_734
735		smartseq_BladderTissue_bladder_urothelial_cell_735
736		smartseq_BladderTissue_bladder_urothelial_cell_736
737	SRR6520965	smartseq_BladderTissue_bladder_urothelial_cell_737
738	SRR6521855	smartseq_BladderTissue_bladder_urothelial_cell_738
739		smartseq_BladderTissue_bladder_urothelial_cell_739
740		smartseq_BladderTissue_bladder_urothelial_cell_740
741	SRR6520968	smartseq_BladderTissue_bladder_urothelial_cell_741
742	SRR6521817	smartseq_BladderTissue_bladder_cell_742
743		smartseq_BladderTissue_bladder_cell_743
744		smartseq_BladderTissue_bladder_cell_744
745	SRR6520929	smartseq_BladderTissue_bladder_cell_745
746	SRR6521857	smartseq_BladderTissue_bladder_urothelial_cell_746
747		smartseq_BladderTissue_bladder_urothelial_cell_747
748	SRR6520970	smartseq_BladderTissue_bladder_urothelial_cell_748
749	SRR6521859	smartseq_BladderTissue_bladder_urothelial_cell_749
750		smartseq_BladderTissue_bladder_urothelial_cell_750
751		smartseq_BladderTissue_bladder_urothelial_cell_751
752	SRR6520972	smartseq_BladderTissue_bladder_urothelial_cell_752
753		smartseq_BladderTissue_bladder_urothelial_cell_753
754		smartseq_BladderTissue_bladder_urothelial_cell_754
755	SRR6520974	smartseq_BladderTissue_bladder_urothelial_cell_755
756	SRR6520511	smartseq_BladderTissue_bladder_cell_756
757		smartseq_BladderTissue_bladder_cell_757
758		smartseq_BladderTissue_bladder_cell_758
759	SRR6520931	smartseq_BladderTissue_bladder_cell_759
760		smartseq_BladderTissue_bladder_cell_760
761		smartseq_BladderTissue_bladder_cell_761
762	SRR6520934	smartseq_BladderTissue_bladder_cell_762
763	SRR6520533	smartseq_BladderTissue_bladder_urothelial_cell_763
764		smartseq_BladderTissue_bladder_cell_764
765		smartseq_BladderTissue_bladder_cell_765
766	SRR6520936	smartseq_BladderTissue_bladder_cell_766
767	SRR6520555	smartseq_BladderTissue_bladder_urothelial_cell_767
768		smartseq_BladderTissue_bladder_cell_768
769		smartseq_BladderTissue_bladder_cell_769
770	SRR6520938	smartseq_BladderTissue_bladder_cell_770
771	SRR6521828	smartseq_BladderTissue_bladder_cell_771
772		smartseq_BladderTissue_bladder_cell_772
773	SRR6520940	smartseq_BladderTissue_bladder_urothelial_cell_773
774		smartseq_BladderTissue_bladder_cell_774
775		smartseq_BladderTissue_bladder_cell_775
776	SRR6520942	smartseq_BladderTissue_bladder_urothelial_cell_776
777	SRR6520599	smartseq_BladderTissue_bladder_urothelial_cell_777
778		smartseq_BladderTissue_bladder_cell_778
779		smartseq_BladderTissue_bladder_cell_779
780	SRR6520945	smartseq_BladderTissue_bladder_urothelial_cell_780
781	SRR6520756	smartseq_BladderTissue_bladder_cell_781
782		smartseq_BladderTissue_bladder_cell_782
783		smartseq_BladderTissue_bladder_cell_783
784	SRR6520976	smartseq_BladderTissue_bladder_cell_784
785	SRR6519718	smartseq_BladderTissue_bladder_urothelial_cell_785
786		smartseq_BladderTissue_bladder_cell_786
787		smartseq_BladderTissue_bladder_cell_787
788	SRR6520996	smartseq_BladderTissue_bladder_urothelial_cell_788
789	SRR6521883	smartseq_BladderTissue_bladder_urothelial_cell_789
790		smartseq_BladderTissue_bladder_cell_790
791		smartseq_BladderTissue_bladder_cell_791
792	SRR6520998	smartseq_BladderTissue_bladder_urothelial_cell_792
793	SRR6520911	smartseq_BladderTissue_bladder_urothelial_cell_793
794	SRR6521886	smartseq_BladderTissue_bladder_urothelial_cell_794
